"Fecha"|"Porc_ocupacion"|"Tarifa_promedio"|"Revpar"|"Totaltarifa_ocupadas"|"Propiedad"
"2025-03-14"|0.483333|311160.1724|150383.7102|9023645|"Sites Recreo"
"2025-03-15"|0.233333|279342.0907|65170.5096|3910789.27|"Sites Recreo"
"2025-03-16"|0.16666699999999998|299234.835|49852.5227|2992348.35|"Sites Recreo"
"2025-03-17"|0.7666670000000001|312697.4733|239713.8805|14384083.77|"Sites Recreo"
"2025-03-18"|0.9833329999999999|303494.5664|298426.2008|17906179.42|"Sites Recreo"
"2025-03-19"|1|301268.6057|301268.6|18076116.34|"Sites Recreo"
"2025-03-20"|0.966667|310069.6379|299713.3044|17984039|"Sites Recreo"
"2025-03-21"|0.783333|319660.4468|250390.0227|15024041|"Sites Recreo"
"2025-03-22"|0.7|321603.8129|225122.667|13507360.14|"Sites Recreo"
"2025-03-23"|0.65|360204.7156|234133.0615|14047983.91|"Sites Recreo"
"2025-03-24"|0.4|293842.3171|117536.924|7052215.61|"Sites Recreo"
"2025-03-25"|0.616667|314746.5676|194072.7289|11645623|"Sites Recreo"
"2025-03-26"|0.933333|328095.2857|306211.3248|18373336|"Sites Recreo"
"2025-03-27"|1|346100.1333|346100.13|20766008|"Sites Recreo"
"2025-03-28"|0.9833329999999999|363741.8983|357667.4004|21460772|"Sites Recreo"
"2025-03-29"|0.9833329999999999|375079.462|368815.633|22129688.26|"Sites Recreo"
"2025-03-30"|0.8666670000000001|351433.4615|304552.2364|18274540|"Sites Recreo"
"2025-03-31"|0.9833329999999999|358655.3898|352665.8352|21160668|"Sites Recreo"
"2025-04-01"|0.9833329999999999|339287.5085|333621.3988|20017963|"Sites Recreo"
"2025-04-02"|0.966667|332396.566|321294.5149|19279000.83|"Sites Recreo"
"2025-04-03"|0.933333|328504.1929|306592.9605|18396234.8|"Sites Recreo"
"2025-04-04"|0.666667|330200.35|220111.5533|13208014|"Sites Recreo"
"2025-04-05"|0.683333|334741.0732|228728.5731|13724384|"Sites Recreo"
"2025-04-06"|0.36666699999999997|358884.1827|131566.9404|7895452.02|"Sites Recreo"
"2025-04-07"|0.833333|303150.72|252615.495|15157536|"Sites Recreo"
"2025-04-08"|0.916667|312068.4545|286041.9413|17163765|"Sites Recreo"
"2025-04-09"|0.9|317215.478|285493.923|17129635.81|"Sites Recreo"
"2025-04-10"|0.9|312477.2963|281229.561|16873774|"Sites Recreo"
"2025-04-11"|0.316667|286323.6047|90650.0518|5440148.49|"Sites Recreo"
"2025-04-12"|0.583333|310454.8943|181088.3373|10865921.3|"Sites Recreo"
"2025-04-13"|0.433333|339427.8954|147074.1047|8825125.28|"Sites Recreo"
"2025-04-14"|0.416667|320068.56|133340.5621|8001714|"Sites Recreo"
"2025-04-15"|0.36666699999999997|333200.1818|122151.186|7330404|"Sites Recreo"
"2025-04-16"|0.45|341273.8889|153573.246|9214395|"Sites Recreo"
"2025-04-17"|0.616667|314908.9008|194172.8277|11651629.33|"Sites Recreo"
"2025-04-18"|0.633333|300586.5542|190361.4621|11422289.06|"Sites Recreo"
"2025-04-19"|0.35|309764.8014|108417.68|6505060.83|"Sites Recreo"
"2025-04-20"|0.16666699999999998|336934.847|56133.3443|3369348.47|"Sites Recreo"
"2025-04-21"|0.65|304697.1795|198053.1605|11883190|"Sites Recreo"
"2025-04-22"|0.95|305120.3333|289864.3135|17391859|"Sites Recreo"
"2025-04-23"|0.933333|307900.6786|287363.6953|17242438|"Sites Recreo"
"2025-04-24"|0.8833329999999999|309477.3774|273361.3609|16402301|"Sites Recreo"
"2025-04-25"|0.483333|308886.1724|149284.686|8957699|"Sites Recreo"
"2025-04-26"|0.38333300000000003|297343.1739|113971.6371|6838893|"Sites Recreo"
"2025-04-27"|0.25|316931.4|79232.85|4753971|"Sites Recreo"
"2025-04-28"|0.933333|286939.625|267800.7473|16068619|"Sites Recreo"
"2025-04-29"|0.95|283386.1404|269216.833|16153010|"Sites Recreo"
"2025-04-30"|0.5333330000000001|259419.2188|138348.2647|8301415|"Sites Recreo"
"2025-05-01"|0.38333300000000003|246058.6957|94314.2959|5659350|"Sites Recreo"
"2025-05-02"|0.316667|328835.7368|104109.3921|6247879|"Sites Recreo"
"2025-05-03"|0.3|301925.5556|90577.665|5434660|"Sites Recreo"
"2025-05-04"|0.25|304596.7333|76149.1825|4568951|"Sites Recreo"
"2025-05-05"|0.933333|313353.4464|292452.7656|17547793|"Sites Recreo"
"2025-05-06"|0.95|306854.7368|291511.9935|17490720|"Sites Recreo"
"2025-05-07"|0.9|309707.0163|278736.309|16724178.88|"Sites Recreo"
"2025-05-08"|0.666667|313974.1918|209295.1951|12558967.67|"Sites Recreo"
"2025-05-09"|0.5333330000000001|300455.9063|160233.1315|9614589|"Sites Recreo"
"2025-05-10"|0.283333|304338.3529|86219.0546|5173752|"Sites Recreo"
"2025-05-11"|0.266667|309690.4375|82563.4686|4955047|"Sites Recreo"
"2025-05-12"|0.616667|295801.2162|182391.0261|10944645|"Sites Recreo"
"2025-05-13"|0.9|271981.3519|244783.215|14686993|"Sites Recreo"
"2025-05-14"|1|281038.6667|281038.66|16862320|"Sites Recreo"
"2025-05-15"|0.8666670000000001|347973.3462|301553.6964|18094614|"Sites Recreo"
"2025-05-16"|0.7|297573.714|208301.597|12498095.99|"Sites Recreo"
"2025-05-17"|0.316667|299828.7368|94925.7759|5696746|"Sites Recreo"
"2025-05-18"|0.283333|340699.39|96520.1372|5791889.63|"Sites Recreo"
"2025-05-19"|0.966667|312146.3793|301720.6812|18104490|"Sites Recreo"
"2025-05-20"|0.95|299980.7193|284981.6745|17098901|"Sites Recreo"
"2025-05-21"|0.9833329999999999|309247.1864|304082.7521|18245584|"Sites Recreo"
"2025-05-22"|0.916667|306660.0909|281084.6385|16866305|"Sites Recreo"
"2025-05-23"|0.616667|295370.5676|182125.4873|10928711|"Sites Recreo"
"2025-05-24"|0.416667|278792.92|116145.1305|6969823|"Sites Recreo"
"2025-05-25"|0.416667|288974.5864|120386.81|7224364.66|"Sites Recreo"
"2025-05-26"|0.65|313673.8944|203888.0285|12233281.88|"Sites Recreo"
"2025-05-27"|0.633333|309941.6053|196286.0153|11777781|"Sites Recreo"
"2025-05-28"|0.65|314971.1026|204731.215|12283873|"Sites Recreo"
"2025-05-29"|0.616667|311092.7568|191819.7897|11510432|"Sites Recreo"
"2025-05-30"|0.433333|308996.8077|133888.3134|8033917|"Sites Recreo"
"2025-05-31"|0.38333300000000003|297242.3478|113932.9889|6836574|"Sites Recreo"
"2025-06-01"|0.283333|299272.7647|84783.9729|5087637|"Sites Recreo"
"2025-06-02"|0.266667|295749.5888|78846.838|4731993.42|"Sites Recreo"
"2025-06-03"|0.516667|297649.6129|153765.7885|9227138|"Sites Recreo"
"2025-06-04"|0.616667|303017.6757|186840.6953|11211654|"Sites Recreo"
"2025-06-05"|0.583333|295196.0649|172187.8618|10331862.27|"Sites Recreo"
"2025-06-06"|0.583333|292963.5143|170885.6154|10253723|"Sites Recreo"
"2025-06-07"|0.5333330000000001|261891.1563|139666.5503|8380517|"Sites Recreo"
"2025-06-08"|0.1|274560.7767|27456.077|1647364.66|"Sites Recreo"
"2025-06-09"|0.583333|288574.664|168325.5992|10100113.24|"Sites Recreo"
"2025-06-10"|0.616667|302721.8108|186658.268|11200707|"Sites Recreo"
"2025-06-11"|0.583333|299764.2|174852.4579|10491747|"Sites Recreo"
"2025-06-12"|0.583333|319307.8857|186252.2864|11175776|"Sites Recreo"
"2025-06-13"|0.516667|375950.129|194215.832|11654454|"Sites Recreo"
"2025-06-14"|0.75|353005.2182|264753.9075|15885234.82|"Sites Recreo"
"2025-06-15"|0.433333|405170.1923|175560.2433|10534425|"Sites Recreo"
"2025-06-16"|0.583333|393341.0571|229435.8345|13766937|"Sites Recreo"
"2025-06-17"|0.683333|428398.561|292724.736|17564341|"Sites Recreo"
"2025-06-18"|0.9|457547.3704|411792.633|24707558|"Sites Recreo"
"2025-06-19"|1|490593.8952|490593.89|29435633.71|"Sites Recreo"
"2025-06-20"|1|512674.8317|512674.83|30760489.9|"Sites Recreo"
"2025-06-21"|0.9833329999999999|522679.7703|513951.0178|30838106.45|"Sites Recreo"
"2025-06-22"|0.85|435532.4116|370202.5485|22212152.99|"Sites Recreo"
"2025-06-23"|0.566667|322935.4318|182975.2146|10979804.68|"Sites Recreo"
"2025-06-24"|0.7|326798.4762|228758.929|13725536|"Sites Recreo"
"2025-06-25"|0.95|337499.0979|320624.1355|19237448.58|"Sites Recreo"
"2025-06-26"|0.95|335264.2223|318501.009|19110060.67|"Sites Recreo"
"2025-06-27"|0.916667|353386.0045|323913.6076|19436230.25|"Sites Recreo"
"2025-06-28"|0.716667|368698.0465|264209.0155|15854016|"Sites Recreo"
"2025-06-29"|0.7666670000000001|347213.7135|266174.0301|15971830.82|"Sites Recreo"
"2025-06-30"|0.633333|357159.4474|226189.0734|13572059|"Sites Recreo"
"2025-07-01"|0.7333329999999999|340568.25|249738.6977|14985003|"Sites Recreo"
"2025-07-02"|0.966667|339889.3276|328537.0167|19713581|"Sites Recreo"
"2025-07-03"|0.966667|328595.2069|317620.1203|19058522|"Sites Recreo"
"2025-07-04"|0.65|350008.3867|227505.447|13650327.08|"Sites Recreo"
"2025-07-05"|0.666667|329848.4|219876.9434|13193936|"Sites Recreo"
"2025-07-06"|0.35|296669.2514|103834.2375|6230054.28|"Sites Recreo"
"2025-07-07"|0.616667|289857.42|178726.0852|10724724.54|"Sites Recreo"
"2025-07-08"|0.816667|294576.7959|240551.4067|14434263|"Sites Recreo"
"2025-07-09"|0.9|305064.8889|274558.392|16473504|"Sites Recreo"
"2025-07-10"|0.95|306645.4737|291313.1965|17478792|"Sites Recreo"
"2025-07-11"|0.666667|302190.296|201440.0473|12087611.84|"Sites Recreo"
"2025-07-12"|0.6|295497.8056|177298.68|10637921|"Sites Recreo"
"2025-07-13"|0.433333|287755.0404|124684.2588|7481631.05|"Sites Recreo"
"2025-07-14"|0.7|303623.5714|212536.499|12752190|"Sites Recreo"
"2025-07-15"|0.9|301398.5926|271258.731|16275524|"Sites Recreo"
"2025-07-16"|0.966667|307855.2284|297572.8557|17855603.25|"Sites Recreo"
"2025-07-17"|0.966667|308090.3448|297800.1226|17869240|"Sites Recreo"
"2025-07-18"|0.516667|297895.8013|153892.9703|9234769.84|"Sites Recreo"
"2025-07-19"|0.666667|280333.6028|186870.3778|11213344.11|"Sites Recreo"
"2025-07-20"|0.333333|271028.649|90333.8457|5420572.98|"Sites Recreo"
"2025-07-21"|0.716667|298381.9535|213820.5054|12830424|"Sites Recreo"
"2025-07-22"|0.8666670000000001|301003.8462|260849.9277|15652200|"Sites Recreo"
"2025-07-23"|0.95|306636.8249|291304.979|17478299.02|"Sites Recreo"
"2025-07-24"|0.9|306178.6667|275560.794|16533648|"Sites Recreo"
"2025-07-25"|0.583333|305375.0857|178125.2842|10688128|"Sites Recreo"
"2025-07-26"|0.566667|296449.76|167968.434|10079291.84|"Sites Recreo"
"2025-07-27"|0.35|298102.5714|104335.8995|6260154|"Sites Recreo"
"2025-07-28"|0.583333|290761.2286|169601.0196|10176643|"Sites Recreo"
"2025-07-29"|0.683333|303693.0976|207513.4884|12451417|"Sites Recreo"
"2025-07-30"|0.716667|330227.5116|236641.0337|14199783|"Sites Recreo"
"2025-07-31"|0.6|323969.0833|194381.448|11662887|"Sites Recreo"
"2025-08-01"|0.4|310853.3454|124341.336|7460480.29|"Sites Recreo"
"2025-08-02"|0.25|318947.2667|79736.815|4784209|"Sites Recreo"
"2025-08-03"|0.18333300000000002|321586.9091|58946.8788|3537456|"Sites Recreo"
"2025-08-04"|0.633333|311446.2632|197238.9165|11834958|"Sites Recreo"
"2025-08-05"|0.666667|325200.725|216778.8|13008029|"Sites Recreo"
"2025-08-06"|0.433333|313931.7692|136026.6316|8162226|"Sites Recreo"
"2025-08-07"|0.38333300000000003|323732.3913|124086.6251|7445845|"Sites Recreo"
"2025-08-08"|0.5|321922.8667|160961.43|9657686|"Sites Recreo"
"2025-08-09"|0.433333|318726.1481|138104.0365|8286879.85|"Sites Recreo"
"2025-08-10"|0.36666699999999997|315477.1818|115653.9342|6940498|"Sites Recreo"
"2025-08-11"|1|317025.6667|317025.66|19021540|"Sites Recreo"
"2025-08-12"|1|325219.6833|325219.68|19513181|"Sites Recreo"
"2025-08-13"|0.9833329999999999|312715.6344|307493.279|18450222.43|"Sites Recreo"
"2025-08-14"|0.85|334347.7059|284195.545|17051733|"Sites Recreo"
"2025-08-15"|0.85|327308.0818|278211.868|16692712.17|"Sites Recreo"
"2025-08-16"|0.933333|333958.5714|311683.5334|18701680|"Sites Recreo"
"2025-08-17"|0.7|330215.1721|231150.619|13869037.23|"Sites Recreo"
"2025-08-18"|0.35|314965.7029|110237.995|6614279.76|"Sites Recreo"
"2025-08-19"|0.916667|316172.0364|289803.2827|17389462|"Sites Recreo"
"2025-08-20"|0.933333|306028.2857|285616.1937|17137584|"Sites Recreo"
"2025-08-21"|1|332370.2167|332370.21|19942213|"Sites Recreo"
"2025-08-22"|0.9|305395.1296|274855.608|16491337|"Sites Recreo"
"2025-08-23"|0.8|317890.0417|254312.032|15258722|"Sites Recreo"
"2025-08-24"|0.333333|339121.379|113029.1526|6782427.58|"Sites Recreo"
"2025-08-25"|0.966667|313445.9828|302976.8843|18179867|"Sites Recreo"
"2025-08-26"|0.9833329999999999|320890.9725|315532.0908|18932567.38|"Sites Recreo"
"2025-08-27"|1|330515.0667|330515.06|19830904|"Sites Recreo"
"2025-08-28"|0.8666670000000001|327621.9615|283917.1905|17036342|"Sites Recreo"
"2025-08-29"|0.36666699999999997|337987.8636|123906.3495|7435733|"Sites Recreo"
"2025-08-30"|0.216667|330865.3846|71665.4413|4301250|"Sites Recreo"
"2025-08-31"|0.18333300000000002|287437.2727|52687.2516|3161810|"Sites Recreo"
"2025-09-01"|0.483333|299499.2759|144747.9972|8685479|"Sites Recreo"
"2025-09-02"|0.566667|296865.9412|168204.2416|10093442|"Sites Recreo"
"2025-09-03"|0.816667|302154.3673|246739.2504|14805564|"Sites Recreo"
"2025-09-04"|0.933333|317385.4752|296215.8592|17773586.61|"Sites Recreo"
"2025-09-05"|0.466667|297871.8064|138986.9819|8340410.58|"Sites Recreo"
"2025-09-06"|0.583333|302407.3531|176394.2073|10584257.36|"Sites Recreo"
"2025-09-07"|0.18333300000000002|330741.5082|60624.917|3638156.59|"Sites Recreo"
"2025-09-08"|0.416667|281509.48|117276.8494|7037737|"Sites Recreo"
"2025-09-09"|0.8833329999999999|298098.2642|263310.1931|15799208|"Sites Recreo"
"2025-09-10"|0.9833329999999999|294102.3915|289190.8801|17352041.1|"Sites Recreo"
"2025-09-11"|0.95|302001.7574|286901.6625|17214100.17|"Sites Recreo"
"2025-09-12"|0.6|285470.905|171282.54|10276952.58|"Sites Recreo"
"2025-09-13"|0.666667|316308.8393|210851.4661|12652353.57|"Sites Recreo"
"2025-09-14"|0.36666699999999997|317839.3241|116519.8947|6992465.13|"Sites Recreo"
"2025-09-15"|0.933333|281515.6071|262738.5095|15764874|"Sites Recreo"
"2025-09-16"|0.966667|308296.8276|297999.7062|17881216|"Sites Recreo"
"2025-09-17"|0.966667|305850.9655|295635.5379|17739356|"Sites Recreo"
"2025-09-18"|0.633333|219336.6316|138905.8878|8334792|"Sites Recreo"
"2025-09-19"|0.55|399035.9206|219469.756|13168185.38|"Sites Recreo"
"2025-09-20"|0.633333|290009.3347|183662.9087|11020354.72|"Sites Recreo"
"2025-09-21"|0.316667|304361.1153|96360.7274|5782861.19|"Sites Recreo"
"2025-09-22"|0.7666670000000001|307685.9565|235872.0493|14153554|"Sites Recreo"
"2025-09-23"|1|308343.3|308343.3|18500598|"Sites Recreo"
"2025-09-24"|1.016667|315166.5462|320419.427|19225159.32|"Sites Recreo"
"2025-09-25"|1|305821.6928|305821.6928|18349301.57|"Sites Recreo"
"2025-09-26"|0.85|312201.73|265371.4705|15922288.23|"Sites Recreo"
"2025-09-27"|0.566667|285953.2459|162040.268|9722410.36|"Sites Recreo"
"2025-09-28"|0.18333300000000002|265321.0909|48642.1116|2918532|"Sites Recreo"
"2025-09-29"|0.2|285476.4008|57095.2802|3425716.81|"Sites Recreo"
"2025-09-30"|0.266667|287534.6044|76675.9904|4600553.67|"Sites Recreo"
"2025-10-01"|0.35|292327.949|102314.7822|6138886.93|"Sites Recreo"
"2025-10-02"|0.36666699999999997|307283.5327|112670.7311|6760237.72|"Sites Recreo"
"2025-10-03"|0.16666699999999998|330271.979|55045.4399|3302719.79|"Sites Recreo"
"2025-10-04"|0.216667|413505.3385|89592.9612|5375569.4|"Sites Recreo"
"2025-10-05"|0.75|328731.668|246548.751|14792925.06|"Sites Recreo"
"2025-10-06"|0.833333|325042.5504|270868.6837|16252127.52|"Sites Recreo"
"2025-10-07"|0.966667|336709.4452|325485.9093|19529147.82|"Sites Recreo"
"2025-10-08"|0.9|345280.5152|310752.4637|18645147.82|"Sites Recreo"
"2025-10-09"|1|342652.062|342652.062|20559123.72|"Sites Recreo"
"2025-10-10"|0.683333|358452.7251|244942.576|14696561.73|"Sites Recreo"
"2025-10-11"|0.75|365709.384|274282.038|16456922.28|"Sites Recreo"
"2025-10-12"|0.6|361580.6525|216948.3915|13016903.49|"Sites Recreo"
"2025-10-13"|0.133333|306855|40913.8977|2454840|"Sites Recreo"
"2025-10-14"|0.233333|303214.2857|70749.8989|4245000|"Sites Recreo"
"2025-10-15"|0.18333300000000002|302363.6364|55433.2326|3326000|"Sites Recreo"
"2025-10-16"|0.16666699999999998|300900|50150.1003|3009000|"Sites Recreo"
"2025-10-17"|0.05|319333.3333|15966.6667|958000|"Sites Recreo"
"2025-10-18"|0.06666699999999999|327500|21833.4425|1310000|"Sites Recreo"
"2025-10-19"|0.016667|380000|6333.46|380000|"Sites Recreo"
"2025-10-20"|0.1|310869.8333|31086.9833|1865219|"Sites Recreo"
"2025-10-21"|0.15|296018.7778|44402.8167|2664169|"Sites Recreo"
"2025-10-22"|0.116667|311176.2143|36303.9954|2178233.5|"Sites Recreo"
"2025-10-23"|0.266667|310237.8894|82730.2073|4963806.23|"Sites Recreo"
"2025-10-24"|0.35|311156.0295|108904.6103|6534276.62|"Sites Recreo"
"2025-10-25"|0.4|305370.1508|122148.0603|7328883.62|"Sites Recreo"
"2025-10-26"|0.08333299999999999|310257.056|25854.6512|1551285.28|"Sites Recreo"
"2025-10-27"|0.033333|289000|9633.237|578000|"Sites Recreo"
"2025-10-28"|0.05|257368.6667|12868.4333|772106|"Sites Recreo"
"2025-10-29"|0.116667|278558.2857|32498.5595|1949908|"Sites Recreo"
"2025-10-30"|0.1|272934.3333|27293.4333|1637606|"Sites Recreo"
"2025-10-31"|0.016667|289000|4816.763|289000|"Sites Recreo"
"2025-11-01"|0.06666699999999999|268995.75|17933.1397|1075983|"Sites Recreo"
"2025-11-02"|0.033333|263840|8794.5787|527680|"Sites Recreo"
"2025-11-03"|0.033333|259393.5|8646.3635|518787|"Sites Recreo"
"2025-11-04"|0.033333|289000|9633.237|578000|"Sites Recreo"
"2025-11-05"|0.033333|289000|9633.237|578000|"Sites Recreo"
"2025-11-06"|0.033333|289000|9633.237|578000|"Sites Recreo"
"2025-11-07"|0.05|268994|13449.7|806982|"Sites Recreo"
"2025-11-08"|0.05|268994|13449.7|806982|"Sites Recreo"
"2025-11-09"|0.05|268994|13449.7|806982|"Sites Recreo"
"2025-11-10"|0.033333|270725|9024.0764|541450|"Sites Recreo"
"2025-11-11"|0.05|273048.3333|13652.4167|819145|"Sites Recreo"
"2025-11-12"|0.033333|283347.5|9444.8222|566695|"Sites Recreo"
"2025-11-13"|0.08333299999999999|285825.13|23818.6656|1429125.65|"Sites Recreo"
"2025-11-14"|0.116667|271589.2271|31685.5004|1901124.59|"Sites Recreo"
"2025-11-15"|0.15|270281.0878|40542.1632|2432529.79|"Sites Recreo"
"2025-11-16"|0.08333299999999999|278101|23174.9906|1390505|"Sites Recreo"
"2025-11-17"|0.08333299999999999|254114.4|21176.1153|1270572|"Sites Recreo"
"2025-11-18"|0.033333|289000|9633.237|578000|"Sites Recreo"
"2025-11-19"|0.05|314555.3333|15727.7667|943666|"Sites Recreo"
"2025-11-20"|0.06666699999999999|283796.5|18919.8613|1135186|"Sites Recreo"
"2025-11-21"|0.033333|279669|9322.2068|559338|"Sites Recreo"
"2025-11-22"|0.033333|279669|9322.2068|559338|"Sites Recreo"
"2025-11-23"|0.033333|279669|9322.2068|559338|"Sites Recreo"
"2025-11-24"|0.016667|317000|5283.439|317000|"Sites Recreo"
"2025-11-25"|0.033333|284472.92|9482.3358|568945.84|"Sites Recreo"
"2025-11-26"|0.033333|284472.92|9482.3358|568945.84|"Sites Recreo"
"2025-11-27"|0.016667|317000|5283.439|317000|"Sites Recreo"
"2025-11-28"|0.05|293943.1133|14697.1557|881829.34|"Sites Recreo"
"2025-11-29"|0.05|267836.4467|13391.8223|803509.34|"Sites Recreo"
"2025-11-30"|0.016667|333765.18|5562.8643|333765.18|"Sites Recreo"
"2025-12-01"|0.016667|222156|3702.6741|222156|"Sites Recreo"
"2025-12-02"|0.016667|244372|4072.9481|244372|"Sites Recreo"
"2025-12-03"|0.016667|244372|4072.9481|244372|"Sites Recreo"
"2025-12-04"|0.05|294829.3333|14741.4667|884488|"Sites Recreo"
"2025-12-05"|0.06666699999999999|282972.54|18864.9303|1131890.16|"Sites Recreo"
"2025-12-06"|0.1|273374.8467|27337.4847|1640249.08|"Sites Recreo"
"2025-12-07"|0.08333299999999999|271312.216|22609.2609|1356561.08|"Sites Recreo"
"2025-12-08"|0.05|276030.5933|13801.5297|828091.78|"Sites Recreo"
"2025-12-09"|0.05|303625.93|15181.2965|910877.79|"Sites Recreo"
"2025-12-10"|0.033333|291058.585|9701.8558|582117.17|"Sites Recreo"
"2025-12-11"|0.133333|316454.09|42193.7732|2531632.72|"Sites Recreo"
"2025-12-12"|0.15|285391.1567|42808.6735|2568520.41|"Sites Recreo"
"2025-12-13"|0.15|285391.1567|42808.6735|2568520.41|"Sites Recreo"
"2025-12-14"|0.016667|266470.15|4441.258|266470.15|"Sites Recreo"
"2025-12-15"|0|0|0|0|"Sites Recreo"
"2025-12-16"|0|0|0|0|"Sites Recreo"
"2025-12-17"|0.033333|297000|9899.901|594000|"Sites Recreo"
"2025-12-18"|0.033333|297000|9899.901|594000|"Sites Recreo"
"2025-12-19"|0.033333|305421|10180.5982|610842|"Sites Recreo"
"2025-12-20"|0.15|277736.7622|41660.5143|2499630.86|"Sites Recreo"
"2025-12-21"|0.1|291617.4767|29161.7477|1749704.86|"Sites Recreo"
"2025-12-22"|0.08333299999999999|300644.836|25053.6361|1503224.18|"Sites Recreo"
"2025-12-23"|0.08333299999999999|371065.812|30922.0273|1855329.06|"Sites Recreo"
"2025-12-24"|0.1|368181.105|36818.1105|2209086.63|"Sites Recreo"
"2025-12-25"|0.05|336402.8433|16820.1422|1009208.53|"Sites Recreo"
"2025-12-26"|0.05|353132.1067|17656.6053|1059396.32|"Sites Recreo"
"2025-12-27"|0.16666699999999998|320476.7|53412.8902|3204767|"Sites Recreo"
"2025-12-28"|0.283333|315775.4188|89469.5967|5368182.12|"Sites Recreo"
"2025-12-29"|0.216667|320751.7223|69496.3134|4169772.39|"Sites Recreo"
"2025-12-30"|0.133333|320129.2325|42683.791|2561033.86|"Sites Recreo"
"2025-12-31"|0.116667|388119.1229|45280.6937|2716833.86|"Sites Recreo"
